id,rotulo,texto
2151,VERDADE,a vase filled with flowers sitting on a window sill . a vase filled with flowers sitting on top of a window sill . a vase filled with flowers sitting on top of a table .
2152,FALSO,a man in a suit and tie holding a book . a man in a suit and tie holding a book a man in a suit and tie holding up a book .
2153,FALSO,a group of people standing on top of a sandy beach . a group of people standing on top of a tennis court . a group of people standing on top of a beach .
2154,FALSO,a pair of scissors sitting on top of a table . a close up of a pair of scissors a pair of scissors sitting on top of a wooden table .
2155,VERDADE,a man in a suit and tie standing in front of a building . a man in a suit and tie standing in a field . a man in a suit and tie standing in front of a building
2156,FALSO,a man in a suit and tie holding a frisbee . a man wearing a hat and sunglasses holding a frisbee . a man in a suit and tie holding a baseball bat .
2157,VERDADE,a close up of a white and black clock a close up of a person holding a cell phone a close up of a person holding a clock
2158,FALSO,a group of men standing next to each other . a group of men standing next to each other on a field . a group of men standing next to each other on a baseball field .
2159,FALSO,a person riding a horse on a beach a person riding a horse on a dirt road . a person riding a horse on a dirt road
2160,FALSO,a cat is standing on the back of a bed . a cat is sitting on the floor next to a door . a cat is sitting on the floor next to a window .
2161,VERDADE,a close up of a cake shaped like a train . a close up of a red and white cake a close up of a cake shaped like a train
2162,VERDADE,a man standing next to a fire hydrant . a man standing in front of a fire hydrant . a man standing next to a fire hydrant on a street .
2163,VERDADE,a close up of a box of doughnuts a close up of a nintendo wii game system a close up of a nintendo wii game controller
2164,VERDADE,a person holding a pair of scissors in their hands . a person holding a pair of scissors in their hand . a person is holding a pair of scissors
2166,VERDADE,a close up of a pair of scissors a close up of a keyboard and a mouse a close up of a pair of scissors on a table
2167,FALSO,a clock on a wall in a room . a clock on a wall in a room a sign that reads `` <UNK> '' on a building .
2168,FALSO,a bunch of motorcycles are lined up in a row . a bunch of motorcycles are lined up in a row a bunch of motorcycles are lined up on the street
2169,FALSO,a collage of photos with a person holding a pair of scissors a collage of photos of a person holding a pair of scissors a collage of photos of a man holding a surfboard .
2170,VERDADE,a man with a beard and a brown dog . a man with a beard and a black dog a man with a beard and a brown dog
2171,FALSO,a close up of a pair of scissors a close up of a cake on a table a close up of a pair of scissors on a table
2172,FALSO,a group of young children standing around a cake . a group of young children standing around a table . a group of people standing around a table with a cake .
2173,FALSO,a picture of a man holding a tennis racket . a picture of a man holding a wii controller . a picture of a man holding a wii remote .
2174,FALSO,a group of men sitting next to each other . a group of people sitting around a table . a group of men sitting next to each other on a bench .
2176,VERDADE,a person holding a pair of scissors in their hands . a person is holding a pair of scissors a person holding a pair of scissors in their hand .
2177,FALSO,a room filled with lots of luggage and bags . a room filled with lots of furniture and a window . a room filled with lots of furniture and a tv .
2178,FALSO,a collage of photos of a person holding a pair of scissors a collage of photos of a person holding a pair of scissors . a collage of photos of a woman holding a pair of scissors
2179,VERDADE,a close up of a person on a skate board a close up of a person on a skateboard a close up of a person on a skateboard on a ramp
2180,VERDADE,a group of people standing next to each other . a group of people standing next to each other on a street . a group of people standing next to each other on a sidewalk .
2181,FALSO,a young boy holding a baseball bat in his hands . a young boy holding a baseball bat in his hand . a young boy holding a baseball bat on a field .
2182,VERDADE,a painting of a bird sitting on a chair . a painting of a bird sitting on a chair a painting of a bird sitting on top of a table .
2183,VERDADE,a teddy bear sitting on a tree branch . a teddy bear sitting on a tree branch a teddy bear sitting in the grass next to a tree .
2184,FALSO,a group of people sitting around a table . a group of people sitting around a table with food . a group of people sitting around a table with a cake .
2185,FALSO,a man wearing a blue shirt and a tie . a young man wearing a blue shirt and tie . a young man wearing a blue shirt and a tie .
2186,FALSO,a collage of photos of a person holding a wii remote a collage of photos of a man holding a wii controller . a collage of photos of a man holding a wii remote
